[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.2617751767800102] ((5.5425221375129195e-2) + (((0.10618138910779674) * (((x[:,1])**(1)))) + (((0.2553497945049602) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((3.7785959873641744e-5) * (np.exp((x[:,0])**(2)))) + (((-4.3935052276603596e-2) * (np.sin((x[:,1])**(2)))) + ((-0.11770194100550858) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.25062682610420306] ((2.3768105343269168e-2) + (((0.11355823414777758) * (((x[:,1])**(1)))) + (((0.230068158895454) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1345784655382919e-5) * (np.exp((x[:,0])**(2)))) + (((8.751749826039956e-2) * (np.sin((x[:,0])**(2)))) + ((-0.10382554248414494) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460248818] ((3.963369135807246e-2) + (((0.10822359366000697) * (((x[:,1])**(1)))) + (((0.22667401596872236) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030134282e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703127e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360026e-2) * (np.sin((x[:,1])**(2)))) + (((-5.113436623689341e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + ((-5.113436623689309e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460248818] ((3.963369135807246e-2) + (((0.10822359366000697) * (((x[:,1])**(1)))) + (((0.22667401596872236) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030134282e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703127e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360026e-2) * (np.sin((x[:,1])**(2)))) + (((-5.113436623689341e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + ((-5.113436623689309e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460248818] ((3.963369135807246e-2) + (((0.10822359366000697) * (((x[:,1])**(1)))) + (((0.22667401596872236) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030134282e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703127e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360026e-2) * (np.sin((x[:,1])**(2)))) + (((-5.113436623689341e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + ((-5.113436623689309e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.2617751767800213] ((5.542522137518647e-2) + (((0.10618138910778234) * (((x[:,1])**(1)))) + (((0.25534979450496986) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((3.778595987366077e-5) * (np.exp((x[:,0])**(2)))) + (((-4.3935052276603645e-2) * (np.sin((x[:,1])**(2)))) + (((-5.885097050275448e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + ((-5.8850970502754174e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.2506268261042135] ((2.376810534329501e-2) + (((0.11355823414778608) * (((x[:,1])**(1)))) + (((0.23006815889544777) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1345784655397637e-5) * (np.exp((x[:,0])**(2)))) + (((4.375874913019988e-2) * (np.sin((x[:,0])**(2)))) + (((4.3758749130199816e-2) * (np.sin((x[:,0])**(2)))) + ((-0.10382554248414498) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.25062682610420517] ((2.3768105343282733e-2) + (((0.11355823414778024) * (((x[:,1])**(1)))) + (((0.23006815889545237) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1345784655374943e-5) * (np.exp((x[:,0])**(2)))) + (((8.751749826039987e-2) * (np.sin((x[:,0])**(2)))) + (((-5.191277124207151e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))) + ((-5.191277124207336e-2) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460249282] ((3.9633691358096836e-2) + (((0.10822359366002418) * (((x[:,1])**(1)))) + (((0.22667401596870893) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1682797030130037e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703132e-2) * (np.sin((x[:,0])**(2)))) + (((-4.8191111718360054e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378643) * ((((x[:,1])**(1)) * ((x[:,0])**(2)))))))))))
[0.23020000460250273] ((3.963369135806813e-2) + (((0.10822359366001866) * (((x[:,1])**(1)))) + (((0.22667401596871328) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.168279703020938e-5) * (np.exp((x[:,0])**(2)))) + (((9.064852009703116e-2) * (np.sin((x[:,0])**(2)))) + (((-2.4095555859179964e-2) * (np.sin((x[:,1])**(2)))) + (((-2.4095555859179947e-2) * (np.sin((x[:,1])**(2)))) + ((-0.10226873247378651) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))))))))))
[0.31342099073400576] ((0.11761156087510337) + (((0.3183012269708619) * ((((x[:,1])**(1)) * ((x[:,0])**(1))))) + (((1.1637162849736602e-5) * (np.exp((x[:,0])**(2)))) + (((8.745123683482414e-2) * (np.sin((x[:,0])**(2)))) + (((-5.954405895131212e-2) * (np.sin((x[:,1])**(2)))) + ((-0.1275470420401476) * ((((x[:,1])**(1)) * ((x[:,0])**(2))))))))))
