"Id((-1166468.3638834737) + (((3.3864691807069445) * (Id(((x3)^(-2)) * ((x2)^(-2))))) + (((-22520.770994054612) * (Cos(((x4)^(3)) * ((x2)^(-2))))) + (((-6.603324740916923) * (Log(((x0)^(-1)) * ((x2)^(1))))) + (((1189155.048816249) * (Cos((x4)^(2)))) + (((-39.82448424741419) * (Tanh(((x4)^(-1)) * ((x0)^(-1))))) + (((1.8085098177660934) * (Log((x4)^(-3)))) + (((-6.381150369323979) * (Log((x0)^(3)))) + (((-5.853668131943433) * (Log((x3)^(-1)))) + ((-26.43049078967071) * (Sqrt((((x0)^(-1)) * ((x2)^(-1))) * ((x1)^(1))))))))))))))","[[-1166468.3638834737,3.3864691807069445,-22520.770994054612,-6.603324740916923,1189155.048816249,-39.82448424741419,1.8085098177660934,-6.381150369323979,-5.853668131943433,-26.43049078967071]]","((-1166468.3638834737) + (((3.3864691807069445) * ((((x[:,3])**(-2)) * ((x[:,2])**(-2))))) + (((-22520.770994054612) * (np.cos(((x[:,4])**(3)) * ((x[:,2])**(-2))))) + (((-6.603324740916923) * (np.log(((x[:,0])**(-1)) * ((x[:,2])**(1))))) + (((1189155.048816249) * (np.cos((x[:,4])**(2)))) + (((-39.82448424741419) * (np.tanh(((x[:,4])**(-1)) * ((x[:,0])**(-1))))) + (((1.8085098177660934) * (np.log((x[:,4])**(-3)))) + (((-6.381150369323979) * (np.log((x[:,0])**(3)))) + (((-5.853668131943433) * (np.log((x[:,3])**(-1)))) + ((-26.43049078967071) * (np.sqrt((((x[:,0])**(-1)) * ((x[:,2])**(-1))) * ((x[:,1])**(1))))))))))))))"
"Id(((125.60566609701341) + (((-20.628661662271742) * (Tanh(((x2)^(-1)) * ((x4)^(1))))) + (((-1.153232328089733e-2) * (Sqrt((((((x1)^(2)) * ((x4)^(-3))) * ((x0)^(-1))) * ((x2)^(-2))) * ((x3)^(-3))))) + (((-0.12540839714745333) * (Sin((((x4)^(-3)) * ((x3)^(-2))) * ((x1)^(3))))) + (((-4.4839329712688156e-2) * (Sqrt((((((x0)^(2)) * ((x3)^(-1))) * ((x2)^(3))) * ((x4)^(1))) * ((x1)^(3))))) + ((-2985.2150998826864) * (Id(((x3)^(-1)) * ((x2)^(3)))))))))) / ((1.0) + (((2.354111734633146e-5) * (Sqrt(((x0)^(2)) * ((x2)^(1))))) + (((-8.751930340754715e7) * (Sin((((((x4)^(3)) * ((x2)^(1))) * ((x0)^(-2))) * ((x3)^(-1))) * ((x1)^(1))))) + (((-2.7309616378506846e-2) * (Sin(((x3)^(1)) * ((x4)^(1))))) + ((-1.3134349419436059e-2) * (Sqrt((x2)^(-1)))))))))","[[125.60566609701341,-20.628661662271742,-1.153232328089733e-2,-0.12540839714745333,-4.4839329712688156e-2,-2985.2150998826864,2.354111734633146e-5,-8.751930340754715e7,-2.7309616378506846e-2,-1.3134349419436059e-2]]","(((125.60566609701341) + (((-20.628661662271742) * (np.tanh(((x[:,2])**(-1)) * ((x[:,4])**(1))))) + (((-1.153232328089733e-2) * (np.sqrt((((((x[:,1])**(2)) * ((x[:,4])**(-3))) * ((x[:,0])**(-1))) * ((x[:,2])**(-2))) * ((x[:,3])**(-3))))) + (((-0.12540839714745333) * (np.sin((((x[:,4])**(-3)) * ((x[:,3])**(-2))) * ((x[:,1])**(3))))) + (((-4.4839329712688156e-2) * (np.sqrt((((((x[:,0])**(2)) * ((x[:,3])**(-1))) * ((x[:,2])**(3))) * ((x[:,4])**(1))) * ((x[:,1])**(3))))) + ((-2985.2150998826864) * ((((x[:,3])**(-1)) * ((x[:,2])**(3)))))))))) / ((1.0) + (((2.354111734633146e-5) * (np.sqrt(((x[:,0])**(2)) * ((x[:,2])**(1))))) + (((-8.751930340754715e7) * (np.sin((((((x[:,4])**(3)) * ((x[:,2])**(1))) * ((x[:,0])**(-2))) * ((x[:,3])**(-1))) * ((x[:,1])**(1))))) + (((-2.7309616378506846e-2) * (np.sin(((x[:,3])**(1)) * ((x[:,4])**(1))))) + ((-1.3134349419436059e-2) * (np.sqrt((x[:,2])**(-1)))))))))"
"Id(((152.8176400544966) + (((2.6882013086253903e-3) * (Sqrt((((x0)^(1)) * ((x3)^(1))) * ((x2)^(-1))))) + (((1.4730405923212482) * (Log(((x3)^(1)) * ((x0)^(-3))))) + (((1.9899954596396893e7) * (Sin(((x0)^(-2)) * ((x4)^(2))))) + (((5.101405915567869e-2) * (Sin((((x1)^(2)) * ((x0)^(1))) * ((x2)^(2))))) + (((-0.12871196778549532) * (Sin((((((x2)^(-2)) * ((x0)^(2))) * ((x4)^(-2))) * ((x1)^(1))) * ((x3)^(-1))))) + (((-73.56006672220877) * (Id((((x0)^(1)) * ((x2)^(1))) * ((x4)^(3))))) + ((-123.41831155087033) * (Sin(((x2)^(-1)) * ((x0)^(-1)))))))))))) / ((1.0) + (((-0.6056676680948776) * (Sqrt((x3)^(-2)))) + (((122009.88762540447) * (Id((((x1)^(1)) * ((x4)^(2))) * ((x3)^(-3))))) + (((1.1044614265620422e-5) * (Sqrt((((x0)^(2)) * ((x2)^(1))) * ((x1)^(1))))) + ((1.2717040602069827) * (Id((x2)^(3)))))))))","[[152.8176400544966,2.6882013086253903e-3,1.4730405923212482,1.9899954596396893e7,5.101405915567869e-2,-0.12871196778549532,-73.56006672220877,-123.41831155087033,-0.6056676680948776,122009.88762540447,1.1044614265620422e-5,1.2717040602069827]]","(((152.8176400544966) + (((2.6882013086253903e-3) * (np.sqrt((((x[:,0])**(1)) * ((x[:,3])**(1))) * ((x[:,2])**(-1))))) + (((1.4730405923212482) * (np.log(((x[:,3])**(1)) * ((x[:,0])**(-3))))) + (((1.9899954596396893e7) * (np.sin(((x[:,0])**(-2)) * ((x[:,4])**(2))))) + (((5.101405915567869e-2) * (np.sin((((x[:,1])**(2)) * ((x[:,0])**(1))) * ((x[:,2])**(2))))) + (((-0.12871196778549532) * (np.sin((((((x[:,2])**(-2)) * ((x[:,0])**(2))) * ((x[:,4])**(-2))) * ((x[:,1])**(1))) * ((x[:,3])**(-1))))) + (((-73.56006672220877) * (((((x[:,0])**(1)) * ((x[:,2])**(1))) * ((x[:,4])**(3))))) + ((-123.41831155087033) * (np.sin(((x[:,2])**(-1)) * ((x[:,0])**(-1)))))))))))) / ((1.0) + (((-0.6056676680948776) * (np.sqrt((x[:,3])**(-2)))) + (((122009.88762540447) * (((((x[:,1])**(1)) * ((x[:,4])**(2))) * ((x[:,3])**(-3))))) + (((1.1044614265620422e-5) * (np.sqrt((((x[:,0])**(2)) * ((x[:,2])**(1))) * ((x[:,1])**(1))))) + ((1.2717040602069827) * (((x[:,2])**(3)))))))))"
"Id(((181.7333081978281) + (((-2.572544162050445) * (Log(((x3)^(-2)) * ((x0)^(2))))) + (((27.875596979623182) * (Tanh((((x3)^(-1)) * ((x4)^(2))) * ((x0)^(1))))) + (((-613.0711679895708) * (Sqrt(((x4)^(-1)) * ((x0)^(-2))))) + (((-22.917533918426933) * (Sqrt((x2)^(1)))) + (((-926.5460140929447) * (Sqrt(((((x3)^(1)) * ((x4)^(2))) * ((x0)^(-2))) * ((x2)^(-2))))) + (((46920.13941481453) * (Sqrt((x0)^(-3)))) + (((-4516959.209769264) * (Id(((x3)^(-2)) * ((x4)^(2))))) + (((-8.632700929879917) * (Tanh(((x2)^(2)) * ((x3)^(2))))) + ((1.1607530103691577) * (Log((((x0)^(-3)) * ((x4)^(-3))) * ((x2)^(1)))))))))))))) / ((1.0) + (((1.1091095486548668e-4) * (Sqrt((((((x1)^(3)) * ((x2)^(-1))) * ((x3)^(1))) * ((x4)^(-2))) * ((x0)^(-2))))) + (((2.1230968710463927e-2) * (Sqrt((((x4)^(1)) * ((x2)^(1))) * ((x0)^(1))))) + ((2.796625539309634e-3) * (Sin(((x4)^(-3)) * ((x1)^(2)))))))))","[[181.7333081978281,-2.572544162050445,27.875596979623182,-613.0711679895708,-22.917533918426933,-926.5460140929447,46920.13941481453,-4516959.209769264,-8.632700929879917,1.1607530103691577,1.1091095486548668e-4,2.1230968710463927e-2,2.796625539309634e-3]]","(((181.7333081978281) + (((-2.572544162050445) * (np.log(((x[:,3])**(-2)) * ((x[:,0])**(2))))) + (((27.875596979623182) * (np.tanh((((x[:,3])**(-1)) * ((x[:,4])**(2))) * ((x[:,0])**(1))))) + (((-613.0711679895708) * (np.sqrt(((x[:,4])**(-1)) * ((x[:,0])**(-2))))) + (((-22.917533918426933) * (np.sqrt((x[:,2])**(1)))) + (((-926.5460140929447) * (np.sqrt(((((x[:,3])**(1)) * ((x[:,4])**(2))) * ((x[:,0])**(-2))) * ((x[:,2])**(-2))))) + (((46920.13941481453) * (np.sqrt((x[:,0])**(-3)))) + (((-4516959.209769264) * ((((x[:,3])**(-2)) * ((x[:,4])**(2))))) + (((-8.632700929879917) * (np.tanh(((x[:,2])**(2)) * ((x[:,3])**(2))))) + ((1.1607530103691577) * (np.log((((x[:,0])**(-3)) * ((x[:,4])**(-3))) * ((x[:,2])**(1)))))))))))))) / ((1.0) + (((1.1091095486548668e-4) * (np.sqrt((((((x[:,1])**(3)) * ((x[:,2])**(-1))) * ((x[:,3])**(1))) * ((x[:,4])**(-2))) * ((x[:,0])**(-2))))) + (((2.1230968710463927e-2) * (np.sqrt((((x[:,4])**(1)) * ((x[:,2])**(1))) * ((x[:,0])**(1))))) + ((2.796625539309634e-3) * (np.sin(((x[:,4])**(-3)) * ((x[:,1])**(2)))))))))"
"Id(((-1222968.557991937) + (((-5.32064154591054e-4) * (Id((((x4)^(-2)) * ((x0)^(-1))) * ((x1)^(1))))) + (((-62.10939055963833) * (Sqrt(((x2)^(-1)) * ((x0)^(-1))))) + (((-5.130594618819874) * (Tanh((((x4)^(1)) * ((x3)^(-3))) * ((x0)^(2))))) + (((-67.2816538297804) * (Tanh((((x2)^(1)) * ((x0)^(-1))) * ((x4)^(-1))))) + (((1223138.2142920173) * (Cos((x4)^(2)))) + (((-14.077698239452872) * (Tanh((((x2)^(-2)) * ((x4)^(-1))) * ((x0)^(-2))))) + (((169.31977416580833) * (Tanh(((x3)^(-3)) * ((x2)^(-2))))) + (((-2.4644063366525097) * (Log(((x3)^(-1)) * ((x2)^(2))))) + (((-1.4632891305522957) * (Cos((x2)^(-3)))) + (((-2.2249538481180258) * (Log((x0)^(3)))) + ((-4.098364424319669) * (Sqrt(((x3)^(-1)) * ((x1)^(2)))))))))))))))) / ((1.0) + ((5.0190406404986954e-2) * (Tanh((((x0)^(1)) * ((x4)^(1))) * ((x2)^(2)))))))","[[-1222968.557991937,-5.32064154591054e-4,-62.10939055963833,-5.130594618819874,-67.2816538297804,1223138.2142920173,-14.077698239452872,169.31977416580833,-2.4644063366525097,-1.4632891305522957,-2.2249538481180258,-4.098364424319669,5.0190406404986954e-2]]","(((-1222968.557991937) + (((-5.32064154591054e-4) * (((((x[:,4])**(-2)) * ((x[:,0])**(-1))) * ((x[:,1])**(1))))) + (((-62.10939055963833) * (np.sqrt(((x[:,2])**(-1)) * ((x[:,0])**(-1))))) + (((-5.130594618819874) * (np.tanh((((x[:,4])**(1)) * ((x[:,3])**(-3))) * ((x[:,0])**(2))))) + (((-67.2816538297804) * (np.tanh((((x[:,2])**(1)) * ((x[:,0])**(-1))) * ((x[:,4])**(-1))))) + (((1223138.2142920173) * (np.cos((x[:,4])**(2)))) + (((-14.077698239452872) * (np.tanh((((x[:,2])**(-2)) * ((x[:,4])**(-1))) * ((x[:,0])**(-2))))) + (((169.31977416580833) * (np.tanh(((x[:,3])**(-3)) * ((x[:,2])**(-2))))) + (((-2.4644063366525097) * (np.log(((x[:,3])**(-1)) * ((x[:,2])**(2))))) + (((-1.4632891305522957) * (np.cos((x[:,2])**(-3)))) + (((-2.2249538481180258) * (np.log((x[:,0])**(3)))) + ((-4.098364424319669) * (np.sqrt(((x[:,3])**(-1)) * ((x[:,1])**(2)))))))))))))))) / ((1.0) + ((5.0190406404986954e-2) * (np.tanh((((x[:,0])**(1)) * ((x[:,4])**(1))) * ((x[:,2])**(2)))))))"
"Id(((137.2036396091421) + (((-0.3321990138653098) * (Sqrt((((x3)^(2)) * ((x2)^(-3))) * ((x0)^(-2))))) + (((4.464572411434931e-4) * (Id((x3)^(2)))) + (((-2.3718232328826794) * (Tanh((((x1)^(2)) * ((x4)^(-3))) * ((x0)^(-3))))) + (((0.3515657424338807) * (Sqrt((x4)^(-1)))) + (((-0.24046206091395916) * (Sqrt((x0)^(1)))) + (((-0.9849854615505045) * (Cos((x2)^(-1)))) + (((-1095.91416891131) * (Sqrt((x4)^(3)))) + (((3.671322415146033) * (Sqrt(((((x3)^(2)) * ((x1)^(1))) * ((x0)^(-1))) * ((x2)^(1))))) + (((-27.559326335837344) * (Sqrt((x2)^(1)))) + ((6.162479202540801) * (Tanh(((((x2)^(1)) * ((x0)^(3))) * ((x3)^(-3))) * ((x4)^(1))))))))))))))) / ((1.0) + (((3.64999200497131e-2) * (Sqrt(((x1)^(1)) * ((x2)^(1))))) + ((0.10081059804683168) * (Tanh(((x4)^(-2)) * ((x0)^(-2))))))))","[[137.2036396091421,-0.3321990138653098,4.464572411434931e-4,-2.3718232328826794,0.3515657424338807,-0.24046206091395916,-0.9849854615505045,-1095.91416891131,3.671322415146033,-27.559326335837344,6.162479202540801,3.64999200497131e-2,0.10081059804683168]]","(((137.2036396091421) + (((-0.3321990138653098) * (np.sqrt((((x[:,3])**(2)) * ((x[:,2])**(-3))) * ((x[:,0])**(-2))))) + (((4.464572411434931e-4) * (((x[:,3])**(2)))) + (((-2.3718232328826794) * (np.tanh((((x[:,1])**(2)) * ((x[:,4])**(-3))) * ((x[:,0])**(-3))))) + (((0.3515657424338807) * (np.sqrt((x[:,4])**(-1)))) + (((-0.24046206091395916) * (np.sqrt((x[:,0])**(1)))) + (((-0.9849854615505045) * (np.cos((x[:,2])**(-1)))) + (((-1095.91416891131) * (np.sqrt((x[:,4])**(3)))) + (((3.671322415146033) * (np.sqrt(((((x[:,3])**(2)) * ((x[:,1])**(1))) * ((x[:,0])**(-1))) * ((x[:,2])**(1))))) + (((-27.559326335837344) * (np.sqrt((x[:,2])**(1)))) + ((6.162479202540801) * (np.tanh(((((x[:,2])**(1)) * ((x[:,0])**(3))) * ((x[:,3])**(-3))) * ((x[:,4])**(1))))))))))))))) / ((1.0) + (((3.64999200497131e-2) * (np.sqrt(((x[:,1])**(1)) * ((x[:,2])**(1))))) + ((0.10081059804683168) * (np.tanh(((x[:,4])**(-2)) * ((x[:,0])**(-2))))))))"
"Id(((113.90366530357196) + (((-0.17154087783499472) * (Id((((x4)^(-2)) * ((x2)^(1))) * ((x0)^(-1))))) + (((-3.5355426434262394) * (Log((((x3)^(-2)) * ((x2)^(1))) * ((x0)^(-1))))) + (((4.557817753710594) * (Log((x0)^(-2)))) + (((-21.219171031975385) * (Sqrt((((x2)^(-2)) * ((x3)^(1))) * ((x0)^(-2))))) + (((-3.6165068589658934e-3) * (Sqrt(((((x4)^(-3)) * ((x3)^(2))) * ((x1)^(1))) * ((x0)^(-2))))) + ((-9.434575559247635e-3) * (Sqrt(((x0)^(1)) * ((x3)^(1))))))))))) / ((1.0) + ((3.834813933652721e-2) * (Log((x4)^(1))))))","[[113.90366530357196,-0.17154087783499472,-3.5355426434262394,4.557817753710594,-21.219171031975385,-3.6165068589658934e-3,-9.434575559247635e-3,3.834813933652721e-2]]","(((113.90366530357196) + (((-0.17154087783499472) * (((((x[:,4])**(-2)) * ((x[:,2])**(1))) * ((x[:,0])**(-1))))) + (((-3.5355426434262394) * (np.log((((x[:,3])**(-2)) * ((x[:,2])**(1))) * ((x[:,0])**(-1))))) + (((4.557817753710594) * (np.log((x[:,0])**(-2)))) + (((-21.219171031975385) * (np.sqrt((((x[:,2])**(-2)) * ((x[:,3])**(1))) * ((x[:,0])**(-2))))) + (((-3.6165068589658934e-3) * (np.sqrt(((((x[:,4])**(-3)) * ((x[:,3])**(2))) * ((x[:,1])**(1))) * ((x[:,0])**(-2))))) + ((-9.434575559247635e-3) * (np.sqrt(((x[:,0])**(1)) * ((x[:,3])**(1))))))))))) / ((1.0) + ((3.834813933652721e-2) * (np.log((x[:,4])**(1))))))"
"Id(((119.18197448702684) + (((24.675190187529893) * (Tanh(((x0)^(1)) * ((x4)^(1))))) + (((-4.640566783801974) * (Tanh(((((x4)^(2)) * ((x2)^(1))) * ((x0)^(3))) * ((x3)^(-3))))) + (((3.5894179785739375) * (Tanh(((((x4)^(2)) * ((x2)^(1))) * ((x0)^(3))) * ((x3)^(-2))))) + (((-4.585641794684459) * (Tanh((((x0)^(-3)) * ((x3)^(2))) * ((x4)^(-2))))) + (((5.913740895580194) * (Sin(((((x2)^(2)) * ((x0)^(-2))) * ((x3)^(3))) * ((x1)^(1))))) + (((-1.5802872511005646) * (Tanh(((x1)^(1)) * ((x3)^(2))))) + (((1.6680824351118009) * (Log((((x3)^(3)) * ((x2)^(-3))) * ((x0)^(-3))))) + (((-5.370803299963826) * (Cos(((x2)^(-2)) * ((x3)^(-2))))) + (((-633.7322889864281) * (Sqrt(((x4)^(2)) * ((x2)^(1))))) + ((-2.8708369617407454) * (Sqrt((((x2)^(-2)) * ((x0)^(-1))) * ((x1)^(1))))))))))))))) / ((1.0) + ((5.072824858621153e-7) * (Sqrt(((x4)^(1)) * ((x0)^(3)))))))","[[119.18197448702684,24.675190187529893,-4.640566783801974,3.5894179785739375,-4.585641794684459,5.913740895580194,-1.5802872511005646,1.6680824351118009,-5.370803299963826,-633.7322889864281,-2.8708369617407454,5.072824858621153e-7]]","(((119.18197448702684) + (((24.675190187529893) * (np.tanh(((x[:,0])**(1)) * ((x[:,4])**(1))))) + (((-4.640566783801974) * (np.tanh(((((x[:,4])**(2)) * ((x[:,2])**(1))) * ((x[:,0])**(3))) * ((x[:,3])**(-3))))) + (((3.5894179785739375) * (np.tanh(((((x[:,4])**(2)) * ((x[:,2])**(1))) * ((x[:,0])**(3))) * ((x[:,3])**(-2))))) + (((-4.585641794684459) * (np.tanh((((x[:,0])**(-3)) * ((x[:,3])**(2))) * ((x[:,4])**(-2))))) + (((5.913740895580194) * (np.sin(((((x[:,2])**(2)) * ((x[:,0])**(-2))) * ((x[:,3])**(3))) * ((x[:,1])**(1))))) + (((-1.5802872511005646) * (np.tanh(((x[:,1])**(1)) * ((x[:,3])**(2))))) + (((1.6680824351118009) * (np.log((((x[:,3])**(3)) * ((x[:,2])**(-3))) * ((x[:,0])**(-3))))) + (((-5.370803299963826) * (np.cos(((x[:,2])**(-2)) * ((x[:,3])**(-2))))) + (((-633.7322889864281) * (np.sqrt(((x[:,4])**(2)) * ((x[:,2])**(1))))) + ((-2.8708369617407454) * (np.sqrt((((x[:,2])**(-2)) * ((x[:,0])**(-1))) * ((x[:,1])**(1))))))))))))))) / ((1.0) + ((5.072824858621153e-7) * (np.sqrt(((x[:,4])**(1)) * ((x[:,0])**(3)))))))"
"Id(((184.64700746169567) + (((6.106130462800564) * (Tanh((((x4)^(3)) * ((x3)^(-1))) * ((x0)^(3))))) + (((-1.3912340612042855) * (Sqrt((((x0)^(-2)) * ((x2)^(1))) * ((x4)^(-3))))) + (((-6.956516091922526) * (Log(((x0)^(2)) * ((x4)^(1))))) + (((-0.6655708447295514) * (Sqrt(((x2)^(-1)) * ((x1)^(1))))) + (((-8243.073984268765) * (Sqrt(((x3)^(-2)) * ((x4)^(2))))) + (((-170.12499000559893) * (Sqrt(((x2)^(-1)) * ((x0)^(-1))))) + (((4.692778714825414) * (Log(((x4)^(1)) * ((x3)^(1))))) + (((-1.6080340411060035) * (Cos((x2)^(-3)))) + ((-4.888380485036912) * (Log((x2)^(3))))))))))))) / ((1.0) + (((-3708.6732318475283) * (Tanh((((x0)^(-2)) * ((x2)^(-1))) * ((x3)^(-1))))) + (((5.660298749387754e-8) * (Sqrt((x0)^(3)))) + (((-3.4616406619551423) * (Sqrt((((x3)^(-3)) * ((x2)^(-3))) * ((x4)^(2))))) + ((-1.7145749538908887e-7) * (Sqrt(((x2)^(1)) * ((x0)^(3))))))))))","[[184.64700746169567,6.106130462800564,-1.3912340612042855,-6.956516091922526,-0.6655708447295514,-8243.073984268765,-170.12499000559893,4.692778714825414,-1.6080340411060035,-4.888380485036912,-3708.6732318475283,5.660298749387754e-8,-3.4616406619551423,-1.7145749538908887e-7]]","(((184.64700746169567) + (((6.106130462800564) * (np.tanh((((x[:,4])**(3)) * ((x[:,3])**(-1))) * ((x[:,0])**(3))))) + (((-1.3912340612042855) * (np.sqrt((((x[:,0])**(-2)) * ((x[:,2])**(1))) * ((x[:,4])**(-3))))) + (((-6.956516091922526) * (np.log(((x[:,0])**(2)) * ((x[:,4])**(1))))) + (((-0.6655708447295514) * (np.sqrt(((x[:,2])**(-1)) * ((x[:,1])**(1))))) + (((-8243.073984268765) * (np.sqrt(((x[:,3])**(-2)) * ((x[:,4])**(2))))) + (((-170.12499000559893) * (np.sqrt(((x[:,2])**(-1)) * ((x[:,0])**(-1))))) + (((4.692778714825414) * (np.log(((x[:,4])**(1)) * ((x[:,3])**(1))))) + (((-1.6080340411060035) * (np.cos((x[:,2])**(-3)))) + ((-4.888380485036912) * (np.log((x[:,2])**(3))))))))))))) / ((1.0) + (((-3708.6732318475283) * (np.tanh((((x[:,0])**(-2)) * ((x[:,2])**(-1))) * ((x[:,3])**(-1))))) + (((5.660298749387754e-8) * (np.sqrt((x[:,0])**(3)))) + (((-3.4616406619551423) * (np.sqrt((((x[:,3])**(-3)) * ((x[:,2])**(-3))) * ((x[:,4])**(2))))) + ((-1.7145749538908887e-7) * (np.sqrt(((x[:,2])**(1)) * ((x[:,0])**(3))))))))))"
"Id(((131.7274081156026) + (((-9.521823078846744) * (Sqrt(((x2)^(-2)) * ((x0)^(-1))))) + (((-8.458696576156997) * (Tanh((((((x4)^(2)) * ((x2)^(2))) * ((x0)^(3))) * ((x1)^(1))) * ((x3)^(-3))))) + (((3.921665330115305) * (Sqrt(((x2)^(2)) * ((x1)^(2))))) + (((-1.9188239147596438) * (Log((x4)^(-1)))) + (((-36121.94084223085) * (Tanh((x4)^(3)))) + (((-101.59218649562216) * (Sqrt(((((x0)^(1)) * ((x2)^(1))) * ((x3)^(-2))) * ((x4)^(1))))) + (((-4.188721373340309) * (Sqrt((x1)^(1)))) + (((-8.458929427681231e-4) * (Sqrt((x0)^(2)))) + (((-0.959494233051726) * (Cos((x2)^(-1)))) + ((3.4809123178621846) * (Log((x2)^(-2)))))))))))))) / ((1.0) + ((-6.242443172666834e-2) * (Tanh(((((x1)^(2)) * ((x4)^(1))) * ((x0)^(1))) * ((x3)^(-1)))))))","[[131.7274081156026,-9.521823078846744,-8.458696576156997,3.921665330115305,-1.9188239147596438,-36121.94084223085,-101.59218649562216,-4.188721373340309,-8.458929427681231e-4,-0.959494233051726,3.4809123178621846,-6.242443172666834e-2]]","(((131.7274081156026) + (((-9.521823078846744) * (np.sqrt(((x[:,2])**(-2)) * ((x[:,0])**(-1))))) + (((-8.458696576156997) * (np.tanh((((((x[:,4])**(2)) * ((x[:,2])**(2))) * ((x[:,0])**(3))) * ((x[:,1])**(1))) * ((x[:,3])**(-3))))) + (((3.921665330115305) * (np.sqrt(((x[:,2])**(2)) * ((x[:,1])**(2))))) + (((-1.9188239147596438) * (np.log((x[:,4])**(-1)))) + (((-36121.94084223085) * (np.tanh((x[:,4])**(3)))) + (((-101.59218649562216) * (np.sqrt(((((x[:,0])**(1)) * ((x[:,2])**(1))) * ((x[:,3])**(-2))) * ((x[:,4])**(1))))) + (((-4.188721373340309) * (np.sqrt((x[:,1])**(1)))) + (((-8.458929427681231e-4) * (np.sqrt((x[:,0])**(2)))) + (((-0.959494233051726) * (np.cos((x[:,2])**(-1)))) + ((3.4809123178621846) * (np.log((x[:,2])**(-2)))))))))))))) / ((1.0) + ((-6.242443172666834e-2) * (np.tanh(((((x[:,1])**(2)) * ((x[:,4])**(1))) * ((x[:,0])**(1))) * ((x[:,3])**(-1)))))))"
"Id(((116.72689680325993) + (((-30.54695379539572) * (Sqrt((((x4)^(-2)) * ((x2)^(1))) * ((x0)^(-2))))) + (((20.491167674150937) * (Tanh(((((x2)^(1)) * ((x4)^(1))) * ((x0)^(2))) * ((x3)^(-1))))) + (((25954.16050022066) * (Sqrt((x0)^(-3)))) + (((-18.399320208005935) * (Sin(((x0)^(-1)) * ((x1)^(2))))) + (((-0.17485720140845662) * (Sqrt((x0)^(1)))) + (((4.406686573152151e-3) * (Sqrt((x4)^(-2)))) + (((-2.2868221400749356) * (Sin(((((x4)^(-3)) * ((x3)^(-1))) * ((x2)^(1))) * ((x0)^(-2))))) + (((0.6094365756345006) * (Log((x2)^(-1)))) + (((0.6659907260318114) * (Cos((x1)^(3)))) + ((4.421870820880462e-2) * (Id((x3)^(1)))))))))))))) / ((1.0) + ((0.25589266295652857) * (Sqrt(((((x4)^(1)) * ((x0)^(1))) * ((x3)^(-1))) * ((x2)^(1)))))))","[[116.72689680325993,-30.54695379539572,20.491167674150937,25954.16050022066,-18.399320208005935,-0.17485720140845662,4.406686573152151e-3,-2.2868221400749356,0.6094365756345006,0.6659907260318114,4.421870820880462e-2,0.25589266295652857]]","(((116.72689680325993) + (((-30.54695379539572) * (np.sqrt((((x[:,4])**(-2)) * ((x[:,2])**(1))) * ((x[:,0])**(-2))))) + (((20.491167674150937) * (np.tanh(((((x[:,2])**(1)) * ((x[:,4])**(1))) * ((x[:,0])**(2))) * ((x[:,3])**(-1))))) + (((25954.16050022066) * (np.sqrt((x[:,0])**(-3)))) + (((-18.399320208005935) * (np.sin(((x[:,0])**(-1)) * ((x[:,1])**(2))))) + (((-0.17485720140845662) * (np.sqrt((x[:,0])**(1)))) + (((4.406686573152151e-3) * (np.sqrt((x[:,4])**(-2)))) + (((-2.2868221400749356) * (np.sin(((((x[:,4])**(-3)) * ((x[:,3])**(-1))) * ((x[:,2])**(1))) * ((x[:,0])**(-2))))) + (((0.6094365756345006) * (np.log((x[:,2])**(-1)))) + (((0.6659907260318114) * (np.cos((x[:,1])**(3)))) + ((4.421870820880462e-2) * (((x[:,3])**(1)))))))))))))) / ((1.0) + ((0.25589266295652857) * (np.sqrt(((((x[:,4])**(1)) * ((x[:,0])**(1))) * ((x[:,3])**(-1))) * ((x[:,2])**(1)))))))"
